id,age,education_level,cgpa,math_score,physics_score,biology_score,history_score,openness,conscientiousness,extraversion,agreeableness,neuroticism,weekly_self_study_hours,extracurricular_activities,hobbies,interests,budget,career_demand_score,career_aspiration
6025,20,UG,5.5,82,84,52,86,4,4,3,4,1,13,1,"painting, sports, finance",arts,7,6,Data Scientist
6026,19,UG,5.5,68,73,58,50,5,2,2,1,2,5,0,reading,arts,7,6,CA
6027,25,PG,6.3,60,84,65,91,3,3,4,1,1,18,1,music,business,6,10,Software Engineer
6028,18,UG,8.7,96,80,71,50,1,2,3,2,2,13,1,coding,arts,9,9,Finance Manager
6029,22,UG,7.8,78,84,78,50,3,4,2,3,3,14,0,"history, research, music",technology,10,8,Finance Manager
6030,26,PG,5.8,69,80,67,66,2,2,3,2,3,20,1,gaming,healthcare,4,9,Data Scientist
6031,17,Grade 12,7.2,74,65,70,71,2,2,3,2,2,7,1,coding,technology,8,4,CA
6032,24,PG,5.6,72,64,72,63,2,4,2,3,5,23,1,sports,arts,13,5,IT Specialist
6033,16,Grade 12,6.4,77,100,80,78,3,2,2,4,2,18,1,music,business,9,4,MBA
6034,14,Grade 10,6.3,90,98,78,63,3,3,2,1,2,22,0,"finance, painting",technology,9,8,Engineering
6035,29,UG,6.5,75,73,83,74,3,1,3,3,2,16,0,travel,healthcare,10,6,Defence Persenal
6036,21,UG,8.0,78,79,72,84,5,2,2,3,2,31,1,"writing, sports",healthcare,8,6,Historian
6037,26,PG,8.4,51,73,79,99,2,3,3,2,2,20,0,"gaming, research, finance",arts,12,7,IT Specialist
6038,26,UG,7.9,79,68,60,74,2,3,3,2,2,14,0,gaming,healthcare,5,3,Medicine
6039,22,UG,7.9,59,70,72,100,3,5,2,3,2,18,0,sports,arts,9,7,Lawyer
6040,25,UG,7.7,68,79,71,72,3,3,4,2,2,20,1,"coding, science, sports",healthcare,9,7,CA
6041,16,Grade 12,7.0,70,73,50,65,3,2,2,3,4,20,1,writing,arts,5,8,IT Specialist
6042,16,Grade 12,6.5,63,56,50,50,3,2,3,3,2,26,1,music,arts,11,9,Engineering
6043,19,UG,6.8,89,80,57,73,2,1,1,2,3,23,0,dance,business,9,7,Historian
6044,18,UG,6.6,57,70,52,77,2,3,4,1,1,9,1,debate,business,10,5,Data Scientist
6045,13,Grade 10,5.6,83,83,82,68,3,3,3,3,3,15,1,"debate, coding",technology,10,6,Data Scientist
6046,28,PG,6.7,61,78,59,54,3,2,3,4,3,27,1,research,business,7,8,IT Specialist
6047,22,UG,6.5,81,60,73,96,3,4,3,3,2,16,1,"science, music",technology,7,3,CA
6048,23,PG,7.7,89,86,62,75,3,1,3,1,3,23,0,"reading, history",arts,8,8,Engineering
6049,18,UG,8.3,79,79,63,87,4,1,3,4,4,16,0,"debate, painting",business,13,4,Finance Manager
6050,24,UG,5.0,69,54,62,66,2,3,2,3,2,21,1,"science, gaming, sports",business,9,7,Arts
6051,26,PG,9.6,59,66,50,58,3,2,2,2,1,17,0,"painting, music, gaming",arts,15,5,Historian
6052,18,UG,5.6,59,76,87,50,2,1,2,1,4,23,1,"dance, research",arts,13,7,Data Scientist
6053,18,UG,8.0,84,72,88,81,3,2,3,3,3,6,1,"painting, travel, sports",healthcare,10,7,Finance Manager
6054,17,Grade 12,7.2,67,82,74,84,2,4,2,3,3,11,0,painting,business,9,9,Medicine
6055,19,UG,6.5,93,74,68,58,3,3,1,3,3,35,1,"science, travel, sports",business,10,6,Data Scientist
6056,15,Grade 10,9.1,81,78,52,85,4,2,1,3,3,26,1,"dance, music, writing",business,14,7,Historian
6057,14,Grade 10,5.5,67,58,66,69,3,2,2,3,4,20,1,"reading, painting",healthcare,11,8,Medicine
6058,16,Grade 12,6.4,73,90,50,71,3,2,4,3,4,13,0,"sports, reading",arts,11,8,Historian
6059,21,UG,7.9,83,62,81,60,2,3,3,2,4,37,1,"coding, research",arts,8,3,Lawyer
6060,13,Grade 10,10.0,81,77,70,67,3,3,2,3,3,16,0,"coding, gaming",arts,13,7,Finance Manager
6061,20,UG,8.3,87,75,54,72,1,3,2,3,2,21,1,"gaming, reading",healthcare,7,5,Arts
6062,15,Grade 10,7.2,72,77,82,78,1,3,3,3,4,15,1,gaming,business,8,8,Data Scientist
6063,17,Grade 12,7.9,72,76,86,82,1,1,3,3,3,28,1,"travel, dance, gaming",technology,12,6,Finance Manager
6064,17,Grade 12,8.4,72,73,82,76,4,4,3,3,3,14,1,history,arts,11,6,Medicine
6065,17,Grade 12,6.4,79,76,75,50,3,4,2,1,3,19,1,"travel, reading, painting",arts,7,7,Historian
6066,16,Grade 12,7.3,81,83,80,50,4,2,2,2,1,12,1,science,business,12,4,Medicine
6067,13,Grade 10,8.1,67,81,72,68,3,4,4,3,3,18,1,"gaming, sports",technology,7,7,Defence Persenal
6068,22,UG,10.0,58,75,67,62,1,3,2,4,1,16,1,music,technology,7,6,Finance Manager
6069,23,UG,7.1,87,73,56,74,2,4,4,3,1,14,1,"finance, painting",business,14,5,Historian
6070,13,Grade 10,9.4,72,78,92,74,4,3,2,4,3,19,0,"research, sports, writing",business,9,6,Engineering
6071,19,UG,6.1,83,67,65,50,4,2,1,2,3,14,0,"finance, writing, science",technology,7,4,Software Engineer
6072,17,Grade 12,9.3,72,79,63,61,5,3,2,3,3,20,0,debate,healthcare,13,8,Data Scientist
6073,22,UG,7.5,88,63,58,53,3,1,4,2,3,21,1,"reading, dance",healthcare,10,3,Lawyer
6074,16,Grade 12,7.8,73,79,59,68,1,2,3,3,1,14,1,"history, dance",arts,12,6,Finance Manager
6075,13,Grade 10,7.7,62,81,54,75,4,3,3,3,3,20,1,music,business,7,6,MBA
6076,17,Grade 12,7.1,83,69,78,71,4,3,1,2,2,22,0,"science, reading",healthcare,8,5,IT Specialist
6077,21,UG,6.4,81,68,70,86,1,2,3,3,4,22,0,science,technology,9,5,Lawyer
6078,23,PG,7.4,89,91,80,63,1,2,2,3,2,20,1,science,healthcare,3,6,Finance Manager
6079,21,UG,6.6,81,76,77,78,1,4,3,3,3,20,1,"sports, travel",healthcare,9,3,Arts
6080,19,UG,10.0,77,65,83,53,1,2,4,3,2,22,0,"debate, finance",arts,6,5,Medicine
6081,25,UG,8.9,61,65,100,76,4,2,3,2,2,23,0,"dance, travel",business,10,6,Data Scientist
6082,16,Grade 12,8.0,72,86,60,54,2,2,2,2,2,10,1,"travel, dance",technology,9,5,Finance Manager
6083,14,Grade 10,9.2,81,77,72,74,1,3,1,3,3,31,0,"travel, science",healthcare,7,8,CA
6084,19,UG,7.8,97,76,75,50,4,4,2,3,4,13,0,debate,business,8,8,Medicine
6085,22,UG,6.9,68,75,76,75,1,2,2,3,3,16,1,"reading, debate",business,8,5,Data Scientist
6086,21,UG,5.4,79,50,69,59,3,1,4,2,3,22,0,"coding, writing",business,3,4,Historian
6087,25,UG,7.7,71,79,62,83,3,3,1,4,1,18,0,sports,arts,12,4,Data Scientist
6088,22,UG,8.4,77,63,67,56,2,2,3,3,4,21,1,"sports, reading",technology,10,6,Historian
6089,16,Grade 12,6.5,76,78,78,62,3,3,4,3,3,17,1,"coding, finance",arts,10,7,Historian
6090,14,Grade 10,6.8,80,69,69,56,3,3,1,2,3,18,0,"research, history",technology,11,10,Data Scientist
6091,18,UG,7.5,74,81,74,75,1,4,3,2,3,27,0,debate,technology,8,5,Finance Manager
6092,19,UG,6.4,58,77,77,63,2,3,2,2,3,16,1,"sports, painting, music",technology,8,3,MBA
6093,22,UG,8.1,81,68,76,59,1,3,4,3,4,18,0,"finance, coding, writing",technology,12,7,Data Scientist
6094,15,Grade 10,7.3,76,77,80,76,2,2,2,3,2,18,0,"research, dance",healthcare,6,7,Medicine
6095,24,PG,7.4,76,74,68,90,3,3,3,1,2,21,0,"painting, gaming, science",business,10,3,Historian
6096,29,PG,9.1,81,67,50,67,3,2,2,3,4,17,0,finance,arts,4,9,Defence Persenal
6097,15,Grade 10,8.7,76,89,50,75,2,2,3,2,4,20,0,"coding, research, music",business,10,4,Medicine
6098,19,UG,6.8,67,89,59,59,1,2,3,4,3,15,1,debate,business,6,8,IT Specialist
6099,16,Grade 12,9.4,94,65,95,73,4,1,1,1,3,34,1,"dance, finance",technology,11,7,MBA
6100,21,UG,8.3,81,55,70,57,3,4,3,3,3,25,1,"reading, travel, sports",technology,11,6,Lawyer
6101,13,Grade 10,7.9,73,88,78,76,2,3,3,3,2,27,1,"gaming, research",healthcare,11,7,Historian
6102,20,UG,7.4,77,70,75,64,3,4,4,3,3,22,1,"sports, gaming",arts,12,8,Lawyer
6103,17,Grade 12,6.2,76,89,84,83,4,1,1,2,2,18,1,debate,technology,9,7,Data Scientist
6104,14,Grade 10,6.9,69,77,71,54,3,3,2,3,2,20,1,reading,technology,10,8,Finance Manager
6105,18,UG,7.6,68,73,76,65,4,3,3,4,2,21,1,history,technology,7,7,Defence Persenal
6106,16,Grade 12,8.5,70,79,55,64,2,1,2,3,3,14,0,science,arts,7,5,Lawyer
6107,22,UG,8.9,86,63,79,63,1,2,2,3,2,30,1,"history, painting, reading",arts,9,3,IT Specialist
6108,16,Grade 12,7.5,95,77,65,90,4,2,3,4,2,22,1,"debate, coding, writing",technology,5,6,Engineering
6109,26,PG,7.9,68,77,70,77,2,1,3,1,3,17,1,"science, travel, reading",arts,14,6,Arts
6110,16,Grade 12,6.4,85,69,64,74,2,1,3,2,3,21,0,"history, gaming, dance",healthcare,7,5,Software Engineer
6111,20,UG,6.4,81,78,85,56,3,3,2,3,2,27,0,"reading, finance",business,10,3,Arts
6112,19,UG,5.0,79,74,50,79,3,3,2,4,3,11,0,research,business,7,8,Historian
6113,24,PG,5.0,81,81,70,68,4,4,2,3,1,16,0,"coding, research",arts,15,6,Medicine
6114,18,UG,5.9,76,71,75,73,2,2,4,4,3,14,0,travel,business,11,7,Lawyer
6115,23,UG,8.3,73,80,64,61,3,3,1,3,3,18,0,"writing, painting, gaming",business,3,7,MBA
6116,21,UG,6.6,60,72,78,91,2,4,4,2,3,15,1,"writing, sports, music",business,9,5,Arts
6117,26,PG,7.8,68,63,67,50,2,3,1,2,3,21,0,gaming,healthcare,6,7,Historian
6118,23,PG,8.3,92,73,74,92,2,2,3,4,3,21,0,"research, finance, writing",arts,8,8,Finance Manager
6119,16,Grade 12,10.0,92,66,62,75,1,2,2,3,4,25,1,"reading, sports, research",healthcare,9,6,Engineering
6120,20,UG,7.5,65,67,60,57,3,4,1,1,3,23,0,"debate, finance",business,9,5,MBA
6121,26,PG,6.5,85,80,85,67,2,2,3,3,1,21,0,"travel, reading",healthcare,14,8,Software Engineer
6122,18,UG,7.5,91,59,78,50,2,3,4,2,1,23,1,dance,arts,3,6,MBA
6123,28,UG,8.7,68,59,90,78,2,3,1,2,4,10,0,"sports, debate",technology,5,5,Software Engineer
6124,13,Grade 10,9.2,73,84,100,59,2,3,2,1,5,16,0,"dance, writing, painting",business,7,7,Data Scientist
6125,15,Grade 10,6.7,80,83,66,98,4,2,5,1,3,15,0,"sports, debate",business,7,10,Medicine
6126,17,Grade 12,5.2,56,75,67,63,4,1,3,3,3,24,1,travel,healthcare,10,6,IT Specialist
6127,27,PG,7.9,68,76,73,62,2,2,3,3,3,24,0,"debate, gaming, travel",technology,10,5,Defence Persenal
6128,14,Grade 10,8.5,78,74,81,86,3,2,3,4,3,20,1,"debate, painting",technology,9,8,Arts
6129,13,Grade 10,6.6,88,71,50,61,3,3,2,1,3,16,0,"coding, debate",healthcare,9,10,Arts
6130,17,Grade 12,5.7,85,79,67,90,1,2,2,3,1,21,1,sports,business,8,8,Engineering
6131,19,UG,7.7,73,93,91,69,1,2,1,2,5,28,0,"coding, sports, science",arts,13,7,Medicine
6132,19,UG,6.7,84,77,86,83,3,2,2,4,5,18,0,"coding, gaming",healthcare,8,4,MBA
6133,18,UG,6.9,87,55,86,83,3,2,2,4,1,19,0,"coding, travel, debate",arts,5,3,Arts
6134,26,PG,7.1,74,61,79,64,2,2,2,3,3,17,1,"music, reading, history",technology,3,4,Historian
6135,17,Grade 12,8.0,79,67,66,73,1,3,1,2,3,14,0,"dance, science, gaming",arts,13,5,MBA
6136,13,Grade 10,6.4,73,81,58,51,1,5,3,3,2,13,1,"sports, coding",arts,13,10,Data Scientist
6137,16,Grade 12,8.0,69,62,73,84,3,1,3,1,2,23,1,research,healthcare,8,3,Defence Persenal
6138,24,UG,7.2,67,81,65,54,3,2,3,3,4,5,1,"music, gaming",business,11,8,Software Engineer
6139,18,UG,7.3,70,86,78,75,1,2,2,3,2,22,1,finance,healthcare,9,6,Defence Persenal
6140,13,Grade 10,8.0,70,80,65,91,1,3,5,4,2,20,0,"debate, history",arts,13,9,MBA
6141,20,UG,10.0,77,69,57,72,2,1,2,3,4,15,1,dance,business,11,6,Arts
6142,23,UG,6.3,78,94,78,76,1,5,2,2,3,21,1,"coding, debate",healthcare,7,6,Medicine
6143,13,Grade 10,8.2,79,68,86,66,2,1,1,3,3,23,1,"painting, music, finance",business,12,7,Medicine
6144,25,PG,6.6,66,53,81,77,3,4,2,1,4,13,1,"sports, debate, coding",healthcare,13,6,IT Specialist
6145,26,UG,6.9,64,75,85,71,2,2,3,5,2,28,1,"history, finance",healthcare,9,10,CA
6146,14,Grade 10,8.1,71,67,58,62,2,1,2,1,1,15,1,"science, finance, painting",technology,8,10,Finance Manager
6147,13,Grade 10,7.7,78,88,62,73,1,1,4,3,3,17,1,"research, music",technology,12,10,Lawyer
6148,24,PG,5.3,66,63,75,92,2,3,2,2,3,10,0,"writing, science",healthcare,10,5,MBA
6149,17,Grade 12,7.4,71,87,50,67,2,1,2,3,4,9,0,"dance, music, gaming",technology,8,6,Finance Manager
6150,16,Grade 12,5.6,75,67,64,59,5,3,1,3,3,18,0,"travel, music",healthcare,10,7,Historian
6151,19,UG,7.4,76,77,76,92,2,1,2,3,2,9,1,research,healthcare,10,5,MBA
6152,23,PG,6.9,74,75,50,69,2,3,3,4,3,19,0,research,healthcare,12,3,Lawyer
6153,23,PG,5.7,90,79,89,77,2,3,2,2,2,17,1,"coding, gaming, history",technology,7,6,Engineering
6154,15,Grade 10,8.1,63,50,65,90,2,3,2,2,2,18,1,"debate, painting",healthcare,9,7,Data Scientist
6155,28,PG,7.8,82,95,85,50,3,1,4,3,2,22,1,history,arts,7,6,Data Scientist
6156,22,UG,6.9,70,80,63,73,2,3,3,3,1,25,1,"research, travel",technology,10,9,Data Scientist
6157,24,PG,6.9,95,59,65,75,1,3,2,3,3,26,1,"history, research",business,10,9,MBA
6158,18,UG,7.6,79,82,74,77,5,2,4,4,2,28,1,"history, sports",arts,7,6,Finance Manager
6159,15,Grade 10,7.9,82,72,72,69,4,2,4,2,2,22,0,writing,healthcare,13,7,Lawyer
6160,13,Grade 10,7.2,86,80,77,67,3,3,3,3,2,11,0,"writing, music, sports",technology,8,4,Lawyer
6161,16,Grade 12,9.9,82,90,70,73,2,2,2,3,2,22,1,gaming,healthcare,10,7,Software Engineer
6162,21,UG,6.3,80,81,86,84,3,2,2,2,3,21,1,reading,business,6,3,Defence Persenal
6163,24,UG,8.2,75,67,58,65,2,3,3,4,2,24,1,"history, coding",arts,5,6,Software Engineer
6164,19,UG,8.8,82,71,78,60,4,3,2,1,3,25,0,"debate, coding",arts,3,6,CA
6165,17,Grade 12,5.6,94,83,69,50,2,2,1,4,3,34,0,history,arts,7,6,CA
6166,21,UG,7.2,63,60,75,59,3,1,1,3,4,19,0,dance,healthcare,8,7,MBA
6167,23,UG,7.6,81,67,69,92,3,2,4,1,3,32,1,"painting, sports",arts,11,7,Software Engineer
6168,14,Grade 10,8.1,66,70,50,62,1,3,3,2,4,8,0,"music, reading, dance",business,13,8,Software Engineer
6169,26,PG,8.7,64,75,70,59,1,2,3,3,1,13,1,"research, history",business,7,5,Defence Persenal
6170,25,PG,7.1,60,77,65,80,2,2,1,2,3,9,1,"music, finance",arts,13,5,Historian
6171,20,UG,8.4,77,96,66,55,2,3,2,2,3,13,1,"gaming, music",healthcare,9,10,Software Engineer
6172,21,UG,7.0,87,73,57,70,4,3,2,4,4,14,1,"finance, travel",business,4,7,Software Engineer
6173,29,UG,8.9,68,65,79,76,3,3,2,3,2,32,0,"travel, sports, finance",technology,12,3,Arts
6174,14,Grade 10,7.3,82,88,62,78,2,3,2,3,5,20,0,"gaming, dance, history",technology,9,8,Software Engineer
6175,29,PG,6.5,65,50,72,60,2,4,5,2,3,16,1,"music, sports",arts,8,7,Data Scientist
6176,19,UG,8.4,67,54,61,56,2,4,2,3,4,16,1,"research, writing, painting",healthcare,15,4,MBA
6177,20,UG,6.7,73,77,67,50,1,3,2,3,3,14,0,reading,business,11,10,CA
6178,19,UG,5.0,66,79,66,62,3,2,2,1,1,27,1,"painting, travel",business,9,6,CA
6179,15,Grade 10,5.6,69,75,64,70,2,4,3,1,3,24,1,"science, coding",arts,15,7,IT Specialist
6180,26,UG,8.9,100,75,64,62,4,3,3,2,3,24,1,debate,healthcare,11,4,Lawyer
6181,19,UG,7.0,67,51,88,69,2,3,3,3,4,21,0,"gaming, history, music",arts,5,5,IT Specialist
6182,18,UG,9.5,64,78,75,64,3,2,3,4,4,27,1,writing,healthcare,12,5,Lawyer
6183,16,Grade 12,8.4,78,74,74,58,4,3,1,3,2,31,1,"research, sports, writing",arts,9,8,Finance Manager
6184,16,Grade 12,6.7,77,61,87,50,2,2,3,2,1,16,1,"science, debate",technology,9,5,Data Scientist
6185,19,UG,6.6,70,85,61,83,1,3,3,2,4,9,0,sports,business,10,7,Medicine
6186,25,PG,7.8,66,83,50,62,2,4,3,3,4,27,0,"science, debate",healthcare,7,5,Finance Manager
6187,25,PG,9.8,86,62,66,76,3,5,5,2,1,23,0,writing,business,5,5,Software Engineer
6188,14,Grade 10,5.1,89,66,85,67,1,5,1,3,2,23,1,"research, dance",technology,6,9,MBA
6189,21,UG,6.6,78,86,50,69,3,4,2,3,1,21,0,finance,business,7,5,Defence Persenal
6190,18,UG,9.6,57,69,89,78,3,1,2,4,2,17,0,"history, painting",business,4,8,Engineering
6191,24,UG,7.3,81,59,77,66,1,3,1,1,3,21,0,"music, science, travel",business,10,7,Software Engineer
6192,20,UG,7.4,56,67,78,65,3,4,2,5,2,16,1,music,healthcare,11,6,CA
6193,21,UG,7.9,66,63,86,84,4,3,2,3,3,24,1,"finance, music, dance",arts,6,7,Arts
6194,24,PG,5.0,91,82,65,63,2,2,3,1,4,20,0,"travel, finance, coding",technology,9,6,IT Specialist
6195,22,UG,7.8,63,68,79,58,3,2,2,4,2,13,0,"painting, dance",technology,10,10,Software Engineer
6196,13,Grade 10,8.0,76,76,77,76,2,2,4,1,3,17,0,"debate, research, writing",business,8,6,Software Engineer
6197,25,UG,6.3,73,68,77,72,5,2,2,2,4,10,1,"finance, writing, sports",technology,11,6,Arts
6198,20,UG,8.4,73,73,51,67,1,5,2,2,1,29,1,"music, writing",business,12,3,Historian
6199,20,UG,8.0,66,82,75,67,2,2,2,2,1,17,1,reading,business,15,8,Medicine
6200,19,UG,6.5,74,59,50,71,4,3,3,5,3,30,1,"history, debate, gaming",business,5,6,Engineering
6201,17,Grade 12,8.0,74,72,50,55,3,2,1,3,3,29,1,travel,technology,9,5,IT Specialist
6202,25,PG,8.0,66,77,85,79,3,5,2,2,3,14,1,finance,healthcare,15,8,MBA
6203,21,UG,8.4,70,66,69,76,4,3,3,3,1,18,1,"research, debate",healthcare,10,7,MBA
6204,22,UG,7.8,79,61,60,65,2,1,2,4,2,25,0,travel,technology,8,10,Finance Manager
6205,22,UG,9.3,80,80,71,71,2,1,4,3,2,23,0,painting,arts,13,9,MBA
6206,23,UG,8.4,88,82,77,87,2,1,2,1,2,6,0,"painting, music",healthcare,12,8,Software Engineer
6207,23,PG,7.8,75,80,63,54,3,3,2,1,2,21,1,"travel, reading",technology,10,8,Engineering
6208,19,UG,6.0,89,76,85,54,2,1,2,4,3,25,1,music,healthcare,6,5,MBA
6209,21,UG,6.0,69,77,69,59,1,3,3,1,3,26,1,"writing, music, reading",arts,13,4,Software Engineer
6210,22,UG,7.6,65,87,73,83,3,1,2,5,3,20,1,"travel, debate, reading",healthcare,9,9,MBA
6211,16,Grade 12,9.0,67,82,87,85,3,1,3,4,2,20,1,"research, finance",technology,3,5,Engineering
6212,19,UG,8.8,77,68,60,79,2,3,2,3,1,20,1,"music, painting, coding",arts,9,5,Engineering
6213,21,UG,6.9,71,68,68,76,3,2,2,5,3,28,0,"gaming, finance, coding",arts,10,8,Defence Persenal
6214,15,Grade 10,8.0,73,69,86,74,3,1,4,4,2,18,1,"coding, research",business,11,6,Historian
6215,13,Grade 10,8.7,60,76,72,50,1,4,3,2,3,13,0,"science, music, finance",technology,14,6,IT Specialist
6216,23,PG,7.6,61,69,75,68,4,1,3,3,2,7,0,"gaming, sports, dance",business,6,6,Finance Manager
6217,22,UG,7.0,75,74,75,56,2,3,1,3,2,9,1,"dance, gaming",technology,13,8,CA
6218,20,UG,9.3,74,63,63,64,2,2,2,1,2,20,1,"dance, history, science",arts,9,7,Finance Manager
6219,19,UG,8.2,85,90,100,60,2,3,3,3,2,13,1,sports,arts,16,8,Defence Persenal
6220,15,Grade 10,8.0,57,74,65,85,3,3,3,1,2,22,1,"coding, gaming, history",technology,12,10,CA
6221,21,UG,9.9,84,62,50,66,2,3,1,4,1,12,1,"painting, research, finance",technology,11,9,Finance Manager
6222,25,UG,6.9,66,84,50,70,2,3,2,3,1,12,0,"history, research, gaming",healthcare,10,5,Engineering
6223,14,Grade 10,7.2,75,82,92,65,3,2,4,4,4,21,1,"reading, science, painting",business,6,7,CA
6224,19,UG,5.6,64,69,82,75,5,3,2,3,2,25,1,"dance, painting, music",arts,11,5,CA
6225,23,UG,7.3,60,90,56,73,2,3,2,3,3,27,0,"history, finance",technology,3,7,CA
6226,16,Grade 12,5.3,63,68,51,74,3,2,2,2,2,18,1,research,business,8,3,Software Engineer
6227,14,Grade 10,6.0,62,77,69,75,2,3,3,3,3,7,1,"finance, history",business,5,8,Medicine
6228,23,PG,7.4,98,61,61,78,2,3,2,3,3,23,1,debate,business,9,5,Finance Manager
6229,23,UG,7.0,68,87,50,61,1,2,2,2,4,26,1,"science, debate, writing",technology,10,8,Engineering
6230,15,Grade 10,6.3,78,59,79,73,2,3,3,4,1,21,0,"painting, history",arts,13,3,MBA
6231,30,PG,7.5,75,79,76,55,3,3,2,3,1,13,0,"gaming, dance",arts,9,5,Medicine
6232,16,Grade 12,8.1,73,79,50,71,2,1,3,1,2,18,1,gaming,business,11,6,MBA
6233,14,Grade 10,7.9,86,53,82,83,3,3,1,2,1,22,1,"research, coding",arts,9,7,Arts
6234,15,Grade 10,7.4,66,70,69,75,4,1,3,2,3,34,1,"music, reading",technology,9,7,Engineering
6235,14,Grade 10,7.0,62,70,81,77,2,2,2,2,1,23,1,"painting, travel",business,15,5,CA
6236,21,UG,6.5,83,84,50,75,1,3,2,3,2,10,0,"painting, travel, writing",healthcare,8,5,Data Scientist
6237,25,UG,7.6,58,72,85,72,1,1,3,3,3,27,1,finance,arts,4,4,Defence Persenal
6238,25,PG,7.6,64,73,73,69,3,2,2,2,1,25,1,"debate, sports, dance",healthcare,9,7,Data Scientist
6239,13,Grade 10,7.7,67,87,85,72,3,3,3,3,3,28,1,reading,healthcare,8,6,Medicine
6240,16,Grade 12,7.7,65,62,71,50,1,1,2,3,1,11,0,"writing, research, debate",arts,14,5,Defence Persenal
6241,23,PG,7.4,70,61,82,77,1,4,1,3,3,13,1,"research, reading",business,7,8,Finance Manager
6242,27,PG,5.0,96,59,78,56,3,1,3,3,4,12,1,"finance, dance, sports",healthcare,11,8,Historian
6243,21,UG,6.5,76,78,72,68,4,1,3,3,2,18,0,"gaming, science",arts,10,10,Engineering
6244,15,Grade 10,9.4,76,68,57,55,2,4,4,3,2,15,1,coding,business,5,9,Historian
6245,19,UG,7.9,80,79,64,67,3,2,1,1,2,14,1,"finance, reading",technology,9,7,Medicine
6246,16,Grade 12,6.5,82,61,86,53,2,2,3,2,5,22,1,"gaming, science",technology,10,7,Historian
6247,16,Grade 12,5.0,77,57,80,84,1,4,2,3,1,16,1,research,technology,11,6,Engineering
6248,19,UG,7.4,68,80,74,67,2,2,3,4,3,22,1,writing,technology,9,8,Defence Persenal
6249,22,UG,9.2,83,70,65,50,2,2,3,2,1,24,1,"reading, travel",healthcare,12,4,MBA
6250,14,Grade 10,7.5,73,73,79,71,2,2,2,1,2,29,1,travel,business,7,6,Data Scientist
6251,23,UG,9.5,79,85,64,90,2,3,2,1,3,12,0,"finance, painting, debate",business,13,5,CA
6252,23,UG,6.5,85,68,82,56,2,3,2,2,2,20,1,"dance, research",technology,7,6,Software Engineer
6253,19,UG,7.5,64,55,71,72,4,2,4,2,3,19,1,"research, sports",arts,9,7,Arts
6254,21,UG,7.6,87,94,62,60,2,2,3,1,1,31,1,music,technology,17,10,Software Engineer
6255,13,Grade 10,8.9,82,69,78,50,5,1,5,3,1,28,1,"writing, reading",arts,9,9,CA
6256,23,UG,7.4,74,83,85,56,2,2,3,2,3,26,0,"painting, writing, history",arts,4,3,Arts
6257,20,UG,8.9,78,66,72,75,2,5,2,1,3,21,1,"research, painting",technology,9,6,Finance Manager
6258,22,UG,5.9,64,59,51,54,3,1,2,1,3,18,0,travel,healthcare,3,4,Historian
6259,19,UG,8.1,66,66,78,53,4,2,3,3,3,19,0,debate,healthcare,7,6,Engineering
6260,15,Grade 10,8.6,88,72,56,58,5,2,1,1,2,17,0,"reading, travel, painting",business,7,7,Defence Persenal
6261,29,UG,6.0,86,73,77,78,2,2,5,2,2,18,0,"sports, research",technology,7,3,Finance Manager
6262,18,UG,8.0,65,57,55,76,2,2,2,2,4,24,1,"travel, research, finance",technology,8,6,Medicine
6263,13,Grade 10,7.5,100,60,89,60,2,3,4,2,3,20,1,"dance, writing",arts,9,3,Defence Persenal
6264,15,Grade 10,7.0,79,60,64,87,4,2,3,4,3,9,1,"finance, painting",healthcare,8,6,Arts
6265,21,UG,5.2,81,84,72,75,5,2,1,4,3,18,1,"travel, painting, music",technology,7,4,Arts
6266,20,UG,7.7,54,50,82,62,5,2,2,2,2,21,1,"painting, writing",business,8,5,Defence Persenal
6267,21,UG,8.1,84,57,63,79,4,4,3,1,2,31,0,"sports, painting",business,7,3,Lawyer
6268,18,UG,9.3,62,76,50,69,2,2,4,2,3,12,0,"debate, dance",technology,6,8,Data Scientist
6269,20,UG,8.6,76,75,87,63,3,3,3,3,3,22,1,"reading, painting, writing",technology,11,10,IT Specialist
6270,22,UG,7.1,83,83,71,50,1,4,2,3,4,11,0,"painting, music, writing",business,10,7,IT Specialist
6271,22,UG,7.0,81,64,60,94,2,2,2,3,1,38,0,sports,technology,10,5,Historian
6272,21,UG,8.3,65,59,65,71,2,2,3,4,1,27,1,"debate, history, travel",business,8,6,Medicine
6273,17,Grade 12,7.3,56,64,57,62,3,3,2,1,3,22,0,"coding, research",business,11,3,MBA
6274,21,UG,5.0,77,80,72,65,2,4,2,4,2,23,1,writing,technology,10,8,Software Engineer
6275,20,UG,8.7,82,58,84,74,1,4,3,3,2,27,1,dance,technology,5,9,Engineering
6276,14,Grade 10,7.9,77,60,53,75,2,2,3,3,2,11,0,"science, history, travel",technology,9,3,Software Engineer
6277,26,UG,9.6,73,76,57,70,2,3,3,4,2,24,0,"painting, gaming, sports",arts,11,8,Engineering
6278,24,UG,7.1,77,76,68,72,2,3,3,4,2,17,1,"coding, gaming, dance",arts,6,7,Software Engineer
6279,22,UG,6.1,57,70,76,72,3,4,2,2,2,11,1,gaming,arts,11,4,MBA
6280,21,UG,9.3,82,72,69,94,2,3,3,2,2,21,1,"dance, finance, debate",technology,12,5,Data Scientist
6281,25,UG,7.8,75,75,67,88,1,1,3,5,1,17,1,gaming,technology,14,6,CA
