id,age,education_level,cgpa,math_score,physics_score,biology_score,history_score,openness,conscientiousness,extraversion,agreeableness,neuroticism,weekly_self_study_hours,extracurricular_activities,hobbies,interests,budget,career_demand_score,career_aspiration
11857,15,Grade 10,7.2,69,71,87,61,3,3,3,1,2,16,0,"science, gaming, research",healthcare,10,6,Arts
11858,23,UG,8.0,80,85,64,62,3,4,2,1,3,23,0,"history, reading",technology,7,6,CA
11859,25,PG,8.4,73,91,92,53,5,2,2,4,4,23,1,history,technology,12,7,Arts
11860,18,UG,7.3,77,65,57,90,4,3,1,1,4,20,1,"gaming, science",technology,10,8,Software Engineer
11861,21,UG,9.4,74,70,56,50,3,3,2,2,3,18,0,music,business,7,6,IT Specialist
11862,23,PG,7.6,82,69,53,72,3,3,3,3,2,8,0,"history, travel",business,4,9,Finance Manager
11863,23,PG,8.9,72,76,55,66,2,2,3,2,2,17,0,"painting, sports, reading",healthcare,14,4,Medicine
11864,28,UG,7.9,77,69,79,73,1,1,3,1,2,15,1,"debate, coding, history",healthcare,14,6,Data Scientist
11865,15,Grade 10,9.1,92,71,82,74,1,3,2,5,2,12,1,"dance, reading, music",business,7,4,Historian
11866,22,UG,6.8,78,81,87,75,3,1,3,4,3,20,0,"research, history",arts,10,10,IT Specialist
11867,15,Grade 10,10.0,65,89,89,72,4,2,3,3,3,17,1,history,arts,12,4,Defence Persenal
11868,23,UG,8.6,85,89,80,73,2,3,2,3,1,11,1,"sports, coding",healthcare,6,5,Historian
11869,17,Grade 12,6.0,64,77,74,71,2,4,2,3,3,25,1,"science, finance",technology,9,8,Arts
11870,23,UG,8.8,68,64,60,82,2,5,1,1,3,20,1,science,business,6,10,Arts
11871,19,UG,6.9,77,77,71,82,2,4,1,3,3,12,1,"music, research, coding",arts,5,5,Data Scientist
11872,14,Grade 10,8.2,70,73,82,66,3,3,2,3,2,21,1,"sports, dance",arts,12,7,IT Specialist
11873,13,Grade 10,7.8,59,65,66,100,3,1,3,4,4,12,1,history,technology,8,6,Data Scientist
11874,21,UG,7.5,63,75,64,53,4,3,3,3,2,30,1,"dance, gaming, coding",arts,7,5,Medicine
11875,22,UG,7.0,77,74,63,87,3,2,1,4,3,27,1,"finance, reading",arts,7,7,Historian
11876,23,UG,7.8,86,84,65,68,3,1,2,3,1,9,0,coding,business,9,3,IT Specialist
11877,21,UG,8.0,64,82,57,89,2,2,3,4,2,7,0,"sports, research",business,10,7,Finance Manager
11878,16,Grade 12,8.1,85,80,67,68,3,3,1,2,3,25,1,"finance, music, travel",healthcare,13,10,Software Engineer
11879,20,UG,7.0,74,82,65,65,1,3,1,3,2,8,0,"finance, sports",technology,13,3,Software Engineer
11880,23,UG,8.9,76,82,86,76,1,4,4,1,3,25,1,reading,technology,8,10,Medicine
11881,19,UG,9.7,78,77,83,72,1,1,2,1,3,15,0,"research, science, coding",business,12,4,Historian
11882,19,UG,7.6,84,67,77,61,2,1,4,3,3,17,1,"coding, research, history",healthcare,12,8,IT Specialist
11883,21,UG,6.4,53,65,64,68,3,1,4,1,3,24,1,debate,healthcare,7,7,Arts
11884,26,UG,7.6,82,83,72,54,1,1,3,2,4,27,1,finance,arts,5,6,IT Specialist
11885,18,UG,7.3,99,71,68,56,2,3,4,3,1,25,1,"music, finance",technology,10,6,Engineering
11886,19,UG,6.6,74,82,62,81,3,1,1,2,2,23,1,"history, travel",technology,13,5,Defence Persenal
11887,27,PG,6.7,74,59,62,61,2,3,1,2,3,19,0,music,business,7,3,Medicine
11888,13,Grade 10,6.6,76,70,58,100,2,2,2,2,4,28,1,science,business,11,5,CA
11889,21,UG,6.3,83,77,60,55,1,2,2,3,2,16,1,"reading, finance, dance",healthcare,9,9,Defence Persenal
11890,17,Grade 12,8.0,64,88,57,67,3,1,2,2,2,22,0,gaming,healthcare,8,8,CA
11891,20,UG,6.4,68,76,89,81,3,4,3,4,1,13,1,"science, debate",healthcare,4,9,IT Specialist
11892,21,UG,7.6,72,84,85,81,2,4,2,2,2,14,0,"science, gaming, writing",healthcare,5,9,Arts
11893,15,Grade 10,9.5,75,67,58,63,1,3,4,3,3,34,0,"dance, history, finance",healthcare,3,7,Software Engineer
11894,29,PG,6.5,71,72,66,100,3,3,3,4,4,24,1,gaming,technology,8,3,IT Specialist
11895,22,UG,7.7,70,73,65,75,3,4,3,3,3,23,0,"travel, gaming, dance",technology,5,10,IT Specialist
11896,23,PG,10.0,62,80,65,62,3,4,3,3,3,15,0,"gaming, research",business,11,5,Arts
11897,19,UG,6.3,74,95,59,75,3,2,3,3,4,35,1,"sports, finance",technology,4,5,Engineering
11898,13,Grade 10,8.4,66,81,72,60,4,2,2,3,2,11,1,science,business,6,7,Finance Manager
11899,15,Grade 10,9.4,92,70,72,82,2,3,4,3,1,15,0,"research, debate",healthcare,7,8,Lawyer
11900,22,UG,8.2,58,76,61,50,3,2,3,4,1,19,0,"research, writing, coding",healthcare,13,8,CA
11901,24,UG,5.2,60,70,84,50,3,2,1,4,2,19,1,"science, dance",technology,5,6,Software Engineer
11902,21,UG,7.0,62,78,68,78,3,3,4,3,2,19,0,"gaming, sports",arts,10,7,Software Engineer
11903,16,Grade 12,5.7,74,67,73,94,1,2,2,2,5,25,0,"travel, finance, science",healthcare,9,5,MBA
11904,24,PG,8.8,75,76,50,75,3,1,2,2,3,20,1,debate,healthcare,8,7,Engineering
11905,22,UG,5.4,86,80,74,71,1,3,4,4,3,20,1,finance,business,11,5,Lawyer
11906,21,UG,6.7,70,50,53,65,1,2,1,2,2,14,0,"coding, writing",business,12,9,Defence Persenal
11907,17,Grade 12,7.3,75,67,53,69,3,4,3,5,3,16,1,writing,business,9,5,Software Engineer
11908,21,UG,8.0,73,82,69,72,3,3,2,1,5,19,0,"writing, research",arts,10,10,Historian
11909,22,UG,7.1,77,63,72,67,2,2,4,5,1,24,1,"dance, research, sports",technology,11,9,Finance Manager
11910,18,UG,6.0,69,71,81,67,2,3,2,3,4,13,1,"writing, gaming",technology,10,5,Arts
11911,13,Grade 10,7.4,81,62,86,82,3,1,3,1,2,25,1,"sports, travel",healthcare,12,8,Software Engineer
11912,18,UG,8.4,98,79,68,72,2,1,1,2,5,21,1,writing,arts,5,4,Defence Persenal
11913,25,UG,5.0,58,76,88,69,3,1,3,2,3,12,1,"reading, painting, debate",technology,15,7,Engineering
11914,24,PG,9.0,60,86,53,62,2,2,1,1,3,22,1,music,business,12,9,CA
11915,17,Grade 12,6.0,79,70,66,92,3,3,4,1,3,25,1,coding,business,13,7,Software Engineer
11916,24,PG,8.8,56,75,50,62,3,3,2,3,3,22,1,"finance, gaming, reading",healthcare,11,7,Data Scientist
11917,13,Grade 10,6.8,66,61,56,69,3,3,2,3,3,27,1,writing,arts,8,10,Data Scientist
11918,18,UG,7.6,82,68,72,71,4,3,2,3,2,22,1,writing,business,11,7,Defence Persenal
11919,21,UG,7.5,58,54,71,65,3,2,3,1,3,18,0,"sports, finance, science",healthcare,8,10,CA
11920,17,Grade 12,7.2,83,62,54,57,2,2,2,2,3,20,0,"reading, dance, debate",business,12,10,Engineering
11921,25,UG,6.6,68,67,68,53,3,3,2,2,5,18,1,finance,healthcare,15,8,Arts
11922,27,PG,7.7,85,90,72,83,1,1,4,3,3,20,1,"dance, gaming, sports",technology,9,5,MBA
11923,21,UG,6.6,64,67,66,74,3,1,2,4,2,25,1,dance,business,11,7,Finance Manager
11924,20,UG,5.4,94,73,64,50,2,5,3,3,3,14,0,"research, debate, reading",business,5,7,Engineering
11925,17,Grade 12,8.7,71,85,79,74,3,3,3,1,4,13,0,"research, history, science",business,8,8,Defence Persenal
11926,24,UG,8.1,65,84,84,74,3,4,3,2,2,24,1,dance,healthcare,11,5,Historian
11927,23,UG,5.0,79,83,60,65,2,1,1,2,4,15,0,"writing, coding",business,11,3,Data Scientist
11928,20,UG,7.5,89,77,73,50,4,4,3,3,2,9,0,sports,arts,14,10,CA
11929,21,UG,7.6,89,64,64,74,5,4,1,4,1,16,1,"travel, science, music",healthcare,8,7,MBA
11930,25,PG,8.4,91,62,57,84,2,2,2,4,3,14,1,reading,arts,11,10,Historian
11931,26,PG,7.0,75,70,59,60,4,4,3,2,3,15,0,"gaming, sports, travel",arts,9,8,Historian
11932,17,Grade 12,7.1,60,73,65,59,2,1,3,4,2,31,1,"dance, writing",business,6,9,Engineering
11933,18,UG,8.0,77,92,78,50,2,3,2,2,5,16,1,"debate, science, finance",business,5,3,MBA
11934,19,UG,8.5,73,68,64,70,2,2,2,4,3,18,1,debate,technology,9,7,Finance Manager
11935,18,UG,7.8,82,83,53,62,1,2,5,4,3,10,0,"dance, travel, research",healthcare,8,5,MBA
11936,20,UG,7.4,74,65,84,50,1,3,3,2,2,22,1,"gaming, research",technology,8,6,Data Scientist
11937,20,UG,6.4,63,69,79,87,3,3,3,2,3,18,1,"history, reading, gaming",healthcare,10,4,Arts
11938,17,Grade 12,8.7,73,75,64,50,3,4,2,2,3,31,1,reading,arts,17,6,MBA
11939,18,UG,6.4,76,71,72,81,3,2,3,4,2,23,1,"painting, gaming, sports",healthcare,5,3,Lawyer
11940,19,UG,7.9,78,72,59,54,3,3,2,2,4,19,1,science,healthcare,9,6,IT Specialist
11941,22,UG,6.4,62,90,60,69,2,2,2,1,3,20,0,"dance, sports",technology,8,4,Finance Manager
11942,19,UG,7.1,86,70,74,59,1,2,2,1,3,28,0,"research, coding",healthcare,7,9,CA
11943,16,Grade 12,5.9,91,83,86,70,3,2,2,2,1,31,1,science,healthcare,15,6,IT Specialist
11944,14,Grade 10,8.4,70,57,55,65,2,4,2,1,2,20,1,"travel, finance",healthcare,9,7,MBA
11945,19,UG,10.0,74,69,95,71,3,2,2,2,3,20,0,"research, history",arts,3,5,Historian
11946,19,UG,6.6,78,67,78,54,3,2,2,2,1,8,1,writing,business,9,8,Arts
11947,17,Grade 12,9.4,65,75,100,89,4,2,2,3,1,14,1,"reading, music",arts,4,6,Data Scientist
11948,17,Grade 12,7.3,90,65,64,63,1,3,2,2,3,14,0,"music, painting, debate",technology,12,6,Historian
11949,15,Grade 10,6.0,50,73,56,93,3,4,3,2,3,21,0,"history, finance",business,12,9,Lawyer
11950,14,Grade 10,6.3,62,67,65,71,2,4,1,3,4,21,0,"sports, history",technology,7,7,Medicine
11951,29,UG,9.5,74,77,50,50,2,2,2,1,2,19,0,"gaming, painting, debate",technology,13,7,IT Specialist
11952,17,Grade 12,7.8,91,86,62,80,2,1,2,3,4,21,1,"finance, coding, music",arts,8,4,Historian
11953,25,UG,6.7,79,77,73,63,1,2,1,4,3,10,1,writing,healthcare,9,7,Defence Persenal
11954,22,UG,7.8,78,86,56,59,1,4,2,3,2,26,1,"writing, dance",arts,10,6,IT Specialist
11955,16,Grade 12,6.9,65,78,91,75,1,2,2,3,2,21,0,"science, gaming",technology,10,5,Defence Persenal
11956,22,UG,6.9,98,100,69,80,2,3,1,2,2,22,1,science,healthcare,10,9,Data Scientist
11957,18,UG,7.1,60,75,65,64,1,3,2,4,2,13,0,history,arts,6,8,Lawyer
11958,20,UG,7.9,72,62,69,65,2,4,1,2,3,9,1,"sports, finance, dance",technology,9,3,Engineering
11959,18,UG,6.6,82,72,55,56,3,4,2,3,2,17,0,"gaming, music",business,7,5,Finance Manager
11960,17,Grade 12,8.3,71,64,80,62,2,1,5,2,2,18,0,"travel, reading",arts,11,3,IT Specialist
11961,21,UG,7.2,73,83,64,82,4,3,1,3,1,12,0,dance,healthcare,17,9,Defence Persenal
11962,16,Grade 12,8.8,73,86,77,67,3,2,3,4,1,26,1,dance,arts,10,10,IT Specialist
11963,20,UG,5.8,73,69,62,57,2,3,3,3,3,25,0,"research, debate, painting",technology,9,3,Data Scientist
11964,19,UG,7.2,78,75,74,100,1,3,1,2,2,17,1,"finance, dance, writing",arts,11,7,Historian
11965,19,UG,8.7,88,68,85,78,4,2,3,2,1,23,1,"dance, sports",healthcare,7,10,Data Scientist
11966,16,Grade 12,7.8,77,80,61,70,2,2,4,2,5,18,1,"gaming, writing",technology,12,3,Historian
11967,19,UG,8.6,73,67,57,98,3,4,2,1,3,20,1,"finance, science",technology,9,6,Finance Manager
11968,26,PG,5.8,73,74,72,71,3,1,2,2,2,20,1,"writing, painting",arts,12,5,IT Specialist
11969,23,PG,7.0,64,67,83,56,4,4,3,1,2,13,0,science,business,8,3,Software Engineer
11970,14,Grade 10,6.3,66,79,78,76,3,2,2,1,3,16,0,coding,business,8,7,CA
11971,15,Grade 10,6.6,82,69,61,75,2,2,3,3,4,24,1,"coding, sports, dance",business,11,7,Software Engineer
11972,22,UG,8.0,85,76,73,50,3,1,2,3,4,18,1,"music, coding, travel",healthcare,8,8,Data Scientist
11973,17,Grade 12,6.0,72,74,58,72,3,4,1,3,5,6,1,debate,business,10,7,Finance Manager
11974,24,UG,8.4,64,63,67,76,1,3,2,3,2,12,1,"music, debate",arts,7,7,CA
11975,13,Grade 10,7.1,84,71,66,73,2,3,2,1,1,16,0,science,business,14,4,Lawyer
11976,21,UG,7.0,63,73,61,80,3,4,2,1,2,23,0,coding,arts,11,6,Defence Persenal
11977,21,UG,6.5,84,74,66,64,3,4,3,3,4,28,0,"debate, finance",arts,9,6,Medicine
11978,25,UG,9.3,63,72,75,53,4,4,3,2,2,10,1,"gaming, sports, debate",technology,9,7,Data Scientist
11979,16,Grade 12,8.4,81,73,74,66,3,4,4,2,4,29,1,"dance, research, writing",technology,12,6,Finance Manager
11980,15,Grade 10,7.4,85,69,74,79,3,4,3,3,3,16,1,"sports, gaming",business,14,10,Arts
11981,25,PG,6.9,86,86,60,64,4,4,2,2,2,9,1,"travel, dance",business,7,6,Engineering
11982,19,UG,5.3,69,71,68,84,3,3,3,2,4,17,0,"coding, science",business,9,6,Arts
11983,17,Grade 12,8.0,79,77,64,60,5,3,3,1,4,26,1,"sports, painting",business,16,6,Engineering
11984,14,Grade 10,6.4,81,69,50,84,3,2,3,1,1,21,1,"music, debate, travel",arts,9,10,Software Engineer
11985,21,UG,6.9,65,75,50,72,2,1,1,2,4,32,0,gaming,healthcare,13,9,Historian
11986,23,UG,7.2,69,63,60,71,2,4,4,3,3,16,1,research,arts,3,7,Data Scientist
11987,17,Grade 12,8.3,73,74,90,56,3,1,2,3,3,22,1,research,arts,14,6,IT Specialist
11988,16,Grade 12,6.4,82,62,69,53,1,4,3,2,5,20,1,"science, finance, coding",business,5,7,Defence Persenal
11989,23,UG,6.9,73,79,70,70,1,3,4,3,2,21,1,travel,healthcare,9,8,Historian
11990,24,PG,8.6,77,58,73,73,2,3,3,4,2,23,1,"finance, debate, reading",arts,13,10,Finance Manager
11991,19,UG,7.7,78,66,54,58,3,1,4,4,2,17,0,"finance, painting, debate",technology,15,7,Defence Persenal
11992,21,UG,8.3,62,69,63,81,4,3,3,3,1,24,0,"painting, travel, writing",healthcare,11,5,Medicine
11993,16,Grade 12,8.4,78,79,67,67,2,5,2,5,1,18,0,"writing, history, travel",healthcare,8,6,Software Engineer
11994,15,Grade 10,7.9,70,88,78,69,3,3,4,3,3,13,0,"gaming, history",arts,13,8,Arts
11995,19,UG,7.2,77,79,71,95,2,5,4,3,2,22,1,gaming,arts,13,5,Lawyer
11996,17,Grade 12,6.9,85,75,65,71,3,4,3,4,4,18,0,"finance, music, dance",healthcare,12,5,Historian
11997,23,PG,7.8,51,62,54,77,2,2,2,3,2,25,1,"painting, travel",technology,10,6,Medicine
11998,13,Grade 10,8.7,79,72,74,53,3,2,1,3,4,11,0,music,arts,12,9,Finance Manager
11999,20,UG,6.5,88,71,89,50,4,1,1,3,3,20,0,travel,arts,4,7,Lawyer
12000,22,UG,6.8,76,66,68,66,3,3,2,3,4,21,1,"science, gaming",business,4,6,Engineering
12001,21,UG,10.0,80,71,78,73,3,2,5,2,2,25,1,"coding, gaming",technology,8,9,MBA
12002,25,PG,7.7,80,82,50,59,4,2,2,3,4,11,1,dance,arts,15,7,IT Specialist
12003,13,Grade 10,7.9,66,64,64,64,3,3,3,4,1,26,1,"science, music, research",technology,9,6,CA
12004,22,UG,6.9,79,55,78,83,1,3,2,2,3,28,0,"painting, gaming, debate",healthcare,5,5,Historian
12005,16,Grade 12,8.8,81,69,65,52,2,3,1,2,3,18,1,history,healthcare,11,8,IT Specialist
12006,13,Grade 10,8.1,79,92,59,51,3,2,3,2,3,8,1,"finance, history, sports",healthcare,9,9,Data Scientist
12007,19,UG,6.8,78,77,58,66,1,3,3,3,4,19,0,dance,business,8,9,Defence Persenal
12008,30,PG,9.1,75,90,66,66,4,2,1,2,3,17,1,"reading, research",business,13,9,Defence Persenal
12009,23,UG,5.9,94,88,51,63,3,4,2,3,5,25,1,debate,business,7,6,Medicine
12010,25,PG,9.2,69,78,68,71,3,2,4,3,2,19,0,"travel, science",arts,13,7,Medicine
12011,24,PG,8.9,88,89,62,70,4,3,4,3,3,15,0,"gaming, coding",arts,9,5,IT Specialist
12012,13,Grade 10,7.6,64,86,54,68,3,2,3,2,4,31,1,finance,arts,8,6,Arts
12013,15,Grade 10,7.4,84,70,63,60,3,2,2,5,4,14,1,"history, music",technology,6,6,CA
12014,18,UG,5.0,88,62,75,100,4,1,3,3,2,32,1,"research, reading",arts,9,7,Historian
12015,13,Grade 10,8.4,65,72,52,65,2,2,2,2,3,19,1,research,healthcare,7,9,Lawyer
12016,22,UG,7.3,82,81,75,60,3,3,2,2,4,21,0,science,business,8,9,IT Specialist
12017,21,UG,6.9,84,70,64,77,2,3,3,1,3,22,1,travel,healthcare,11,5,Engineering
12018,22,UG,7.5,67,72,66,76,2,2,3,3,4,24,1,science,healthcare,5,6,Arts
12019,21,UG,7.5,90,73,77,83,4,3,2,2,3,25,0,"finance, reading, travel",healthcare,6,9,Lawyer
12020,16,Grade 12,8.5,65,67,66,60,1,2,3,3,5,15,1,history,technology,6,9,Software Engineer
12021,26,UG,6.7,89,67,59,55,1,2,2,3,2,20,0,"reading, dance",technology,7,4,Historian
12022,22,UG,7.6,100,81,57,77,3,3,3,3,2,19,1,"writing, science",business,3,4,Arts
12023,15,Grade 10,7.5,61,77,76,82,3,2,4,1,3,33,0,"coding, history, gaming",business,7,6,IT Specialist
12024,17,Grade 12,7.4,77,94,68,80,5,2,2,1,3,18,1,"dance, gaming",technology,10,8,IT Specialist
12025,15,Grade 10,7.3,54,76,64,56,4,4,4,3,2,11,1,"gaming, reading",healthcare,8,7,Arts
12026,25,UG,9.5,77,68,69,55,2,4,2,3,2,28,1,"reading, gaming, writing",arts,14,9,MBA
12027,21,UG,6.9,72,54,73,70,3,2,2,3,3,18,0,music,healthcare,9,10,Data Scientist
12028,19,UG,8.5,76,78,75,50,3,3,3,1,3,23,1,"finance, research",healthcare,9,8,Lawyer
12029,17,Grade 12,9.1,69,68,50,79,4,2,2,3,2,7,1,"gaming, finance, dance",technology,9,6,Defence Persenal
12030,15,Grade 10,7.6,83,87,50,89,3,1,3,3,2,26,1,"reading, painting",arts,13,10,Finance Manager
12031,19,UG,7.0,67,81,64,58,3,3,4,2,3,9,0,"dance, music, science",business,17,10,Data Scientist
12032,21,UG,9.7,72,83,69,59,2,2,2,2,2,21,1,"research, writing",healthcare,9,9,IT Specialist
12033,22,UG,10.0,82,80,86,50,2,3,2,1,2,16,1,"dance, painting",arts,13,7,Engineering
12034,15,Grade 10,8.4,74,74,50,72,1,2,3,2,4,14,1,sports,arts,10,4,Finance Manager
12035,20,UG,5.8,92,83,64,77,4,3,2,3,3,17,1,sports,technology,4,6,IT Specialist
12036,20,UG,6.6,100,73,75,97,3,3,3,1,3,5,1,painting,healthcare,11,7,IT Specialist
12037,20,UG,7.3,59,66,66,69,2,3,2,3,3,20,1,"reading, research, painting",arts,8,6,Medicine
12038,21,UG,8.4,71,90,63,50,3,1,3,5,2,19,1,"coding, gaming, travel",healthcare,7,4,Medicine
12039,20,UG,5.0,84,65,58,91,2,1,1,3,5,25,0,"writing, debate",arts,9,9,CA
12040,13,Grade 10,8.1,83,85,78,51,1,1,4,2,3,24,1,"debate, sports, science",arts,10,6,IT Specialist
12041,20,UG,7.3,76,66,68,67,3,2,5,2,2,22,1,music,business,9,6,Arts
12042,20,UG,6.9,79,75,59,74,3,2,4,4,1,21,0,"writing, painting",healthcare,11,6,MBA
12043,17,Grade 12,6.4,58,75,79,71,3,3,3,4,3,19,1,"gaming, finance",business,8,7,Medicine
12044,23,UG,7.6,82,62,80,56,3,1,4,3,2,24,0,"painting, writing, history",arts,12,10,Medicine
12045,21,UG,6.3,78,72,73,50,4,2,3,2,4,17,0,history,arts,14,4,Arts
12046,20,UG,6.6,56,87,63,72,3,2,1,4,2,21,0,"science, coding",business,11,4,MBA
12047,17,Grade 12,7.4,87,75,89,69,1,3,4,1,2,25,0,coding,technology,12,6,MBA
12048,28,UG,9.5,81,62,73,77,1,2,3,4,1,10,0,history,healthcare,6,7,Medicine
12049,17,Grade 12,8.7,85,81,84,83,4,2,4,3,3,24,1,"music, finance",business,10,8,Engineering
12050,26,PG,8.7,71,95,80,57,4,2,4,2,2,16,1,"sports, research",healthcare,13,8,Historian
12051,22,UG,9.2,75,70,58,56,3,1,1,4,2,18,1,sports,arts,8,8,Defence Persenal
12052,20,UG,7.7,71,89,60,65,2,2,1,3,4,20,1,gaming,technology,14,4,Lawyer
12053,13,Grade 10,9.2,71,77,80,90,2,3,4,2,1,19,1,"painting, research",business,7,6,Medicine
12054,21,UG,8.3,73,80,52,100,3,1,2,3,4,33,1,reading,business,10,7,Software Engineer
12055,13,Grade 10,5.8,82,83,72,90,4,1,1,1,3,24,1,coding,business,9,6,Software Engineer
12056,23,PG,9.1,75,56,79,74,4,5,5,1,2,23,1,"reading, writing, painting",arts,11,6,Lawyer
12057,22,UG,10.0,61,60,70,59,3,1,2,1,2,24,1,dance,business,12,6,CA
12058,20,UG,7.7,74,89,78,75,4,1,3,3,5,13,0,"coding, history, music",healthcare,7,9,Engineering
12059,18,UG,6.6,75,89,73,53,2,3,2,3,2,25,0,"travel, sports",healthcare,4,6,Engineering
12060,23,PG,7.0,80,70,80,72,1,2,2,3,3,25,1,dance,arts,13,8,Historian
12061,16,Grade 12,6.8,63,65,65,87,3,1,1,3,2,15,1,"reading, writing",arts,9,7,Finance Manager
12062,18,UG,5.9,84,70,60,71,2,4,2,2,3,21,0,"finance, gaming",business,13,3,Lawyer
12063,20,UG,6.2,73,87,70,52,1,2,1,2,1,21,1,painting,technology,13,9,IT Specialist
12064,17,Grade 12,6.8,63,72,69,80,2,1,3,3,3,23,1,research,arts,8,8,Finance Manager
12065,18,UG,6.6,61,76,70,78,4,2,1,3,4,9,0,dance,healthcare,15,10,Historian
12066,26,PG,7.3,79,74,69,67,4,3,4,2,4,24,0,"dance, finance",business,6,10,Engineering
12067,13,Grade 10,6.2,73,77,59,81,3,2,1,2,2,27,0,reading,healthcare,11,4,Lawyer
12068,23,UG,5.1,69,78,58,61,2,4,3,1,1,19,0,"history, dance, sports",technology,8,7,Finance Manager
12069,25,PG,6.6,80,72,79,76,3,4,3,4,2,28,1,"travel, science, coding",healthcare,9,4,Software Engineer
12070,20,UG,7.6,97,63,67,79,3,2,2,3,2,12,0,"research, travel, painting",business,11,4,Medicine
12071,22,UG,9.6,87,74,56,68,1,1,3,3,4,15,1,writing,healthcare,9,6,Data Scientist
12072,30,UG,9.0,74,73,75,50,3,1,4,2,2,27,1,"gaming, reading, music",business,11,9,IT Specialist
12073,13,Grade 10,7.9,66,70,74,78,3,2,3,5,2,12,1,"coding, sports",business,13,6,Historian
12074,17,Grade 12,5.0,81,51,78,98,3,1,2,3,2,26,0,"science, music",business,6,7,Defence Persenal
12075,13,Grade 10,8.1,56,84,76,78,5,1,3,4,3,21,1,"finance, travel, debate",healthcare,11,8,Software Engineer
12076,17,Grade 12,7.2,77,80,64,82,2,1,4,3,2,20,1,"history, travel",business,13,6,CA
12077,23,UG,8.6,62,56,69,88,3,2,2,2,4,26,1,"history, coding, reading",healthcare,8,6,Lawyer
12078,15,Grade 10,6.1,68,75,59,61,1,1,4,2,1,20,0,"writing, painting",technology,14,7,Lawyer
12079,22,UG,6.0,72,60,70,100,2,3,1,2,3,33,0,"science, reading",technology,7,7,Data Scientist
12080,16,Grade 12,8.0,87,82,52,61,4,3,3,2,4,26,1,science,technology,7,5,MBA
12081,19,UG,6.4,83,74,64,53,4,1,3,2,3,16,0,"science, research, history",technology,6,3,MBA
12082,24,PG,10.0,81,63,50,64,1,2,3,1,4,24,1,history,technology,14,9,IT Specialist
12083,19,UG,8.5,94,66,63,73,2,3,3,3,3,19,0,"travel, coding",arts,8,6,Software Engineer
12084,15,Grade 10,7.1,77,77,50,70,4,3,2,2,3,21,1,"painting, research",technology,4,6,Finance Manager
12085,16,Grade 12,5.4,82,70,57,82,4,4,3,3,4,18,0,writing,business,8,6,Medicine
12086,16,Grade 12,7.8,77,73,74,57,1,2,2,3,1,20,0,coding,business,14,6,Finance Manager
12087,17,Grade 12,6.8,100,96,52,59,5,1,3,2,3,29,1,"travel, dance, debate",arts,14,10,Defence Persenal
12088,22,UG,5.9,50,61,69,50,2,2,3,3,3,14,0,"reading, travel, coding",arts,8,3,Defence Persenal
12089,26,UG,7.8,64,63,81,50,3,2,1,1,2,20,1,"painting, reading, history",technology,10,6,IT Specialist
12090,24,UG,6.9,71,60,50,76,3,3,3,3,2,18,1,"sports, finance",technology,5,3,CA
12091,13,Grade 10,6.5,63,88,50,87,2,3,2,3,2,22,1,writing,technology,13,10,Engineering
12092,16,Grade 12,9.4,66,96,78,84,2,3,1,3,3,18,1,"finance, research, travel",business,10,9,Lawyer
12093,25,UG,6.8,87,81,76,75,4,2,2,4,3,11,1,history,business,7,7,Lawyer
12094,26,PG,8.2,80,83,67,60,2,3,4,2,3,39,1,"science, dance",business,11,7,Medicine
12095,17,Grade 12,6.9,87,85,52,54,2,2,2,3,3,11,1,dance,business,10,8,Software Engineer
12096,24,UG,6.7,84,64,53,69,4,3,4,3,4,6,0,"gaming, sports, travel",technology,12,7,Engineering
12097,16,Grade 12,7.5,84,84,55,67,3,2,3,3,1,5,1,"writing, research",business,14,7,Software Engineer
12098,17,Grade 12,8.5,79,76,72,58,2,3,2,2,5,14,1,travel,healthcare,10,3,Defence Persenal
12099,25,PG,7.8,65,83,76,50,1,2,5,4,2,19,0,science,technology,15,8,Data Scientist
12100,18,UG,6.2,62,81,68,63,1,1,2,4,2,22,1,"science, writing",technology,13,7,Software Engineer
12101,22,UG,6.6,68,69,56,77,1,3,2,2,3,23,0,travel,arts,10,9,Software Engineer
12102,20,UG,10.0,79,74,79,78,4,5,2,1,2,23,0,music,arts,5,5,Defence Persenal
12103,16,Grade 12,8.5,68,73,59,77,3,2,1,1,4,18,0,history,arts,6,5,MBA
12104,25,UG,9.3,86,75,70,74,1,2,2,1,1,30,1,"painting, research, dance",healthcare,7,5,Defence Persenal
12105,19,UG,7.4,79,93,87,50,1,2,4,5,3,17,0,"debate, finance",healthcare,11,4,Software Engineer
12106,24,PG,7.7,57,69,78,72,4,4,2,3,3,26,1,music,business,10,6,Engineering
12107,19,UG,9.1,71,66,85,73,1,2,1,3,2,24,1,"travel, painting, science",business,14,10,Finance Manager
12108,21,UG,6.5,71,65,52,66,1,3,3,4,4,13,1,writing,arts,15,8,CA
12109,16,Grade 12,6.3,69,78,60,50,2,3,1,1,2,34,0,"gaming, music",business,12,3,Arts
12110,18,UG,7.2,84,74,66,51,1,2,4,2,4,17,1,"sports, gaming, dance",business,12,8,MBA
12111,16,Grade 12,5.0,59,77,50,59,4,2,1,4,4,25,1,"painting, sports",business,12,4,Data Scientist
12112,25,UG,8.2,62,67,56,83,1,3,3,1,3,19,1,"debate, music, reading",healthcare,10,7,Historian
12113,18,UG,6.6,75,61,60,52,1,1,2,3,2,24,1,"painting, research",arts,7,7,CA
